顶	頂	Crest	dǐng	山顶	shān dǐng	hilltop				đính		94	103	deck:current tag:RSH is:suspended (hanzi:顶 or keyword:"fourth" or keyword:"one" or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"eye" or keyword:"page" or keyword:"shellfish")	8	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-05 Traditional Traditional-easy-to-learn Traditional-element-shellfish
乙		Second	yǐ							ất		95	104	deck:current tag:RSH is:suspended (hanzi:乙)	1	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
飞	飛	Fly (v.)	fēi	飞机	fēi jī			phi cơ		phi		96	105	deck:current tag:RSH is:suspended (hanzi:飞 or keyword:"second" or keyword:"p.a drop of")	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 Traditional
子		Child	{zǐ,zi}	孩子	hái zi	child				tử		97	106	deck:current tag:RSH is:suspended (hanzi:子)	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
孔		Cavity	kǒng	孔子	Kǒng zǐ	Confucius		khổng đạo, Khổng Tử		khổng		98	107	deck:current tag:RSH is:suspended (hanzi:孔 or keyword:"second" or keyword:"child")	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
吼		Roar (v.)	hǒu	吼叫	hǒu jiào	to howl				hống		99	108	deck:current tag:RSH is:suspended (hanzi:吼 or keyword:"second" or keyword:"child" or keyword:"mouth" or keyword:"cavity")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
乱	亂	Chaos	luàn	混乱	hùn luàn	confusion, chaos, disorder				loạn		100	109	deck:current tag:RSH is:suspended (hanzi:乱 or keyword:"ten" or keyword:"thousand" or keyword:"p.a drop of" or keyword:"mouth" or keyword:"tongue" or keyword:"second")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 Traditional
了		(-ed)	{<span class="tone5">le</span>,<span class="tone3">liǎo</span>}<!--{le,liao}-->							liễu		101	110	deck:current tag:RSH is:suspended (hanzi:了)	2	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
女		Woman	{nǚ,rǔ}							nữ		102	111	deck:current tag:RSH is:suspended (hanzi:女)	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
好		Good	{<span class="tone3">hǎo</span>,<span class="tone4">hào</span>}<!--{hao,hao}-->	好好	hǎo hào	well, carefully, nicely, properly				hảo		103	112	deck:current tag:RSH is:suspended (hanzi:好 or keyword:"child" or keyword:"woman")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
如		Be like	<span class="tone2">rú</span><!--ru-->	如果	rú guǒ	if				như		104	113	deck:current tag:RSH is:suspended (hanzi:如 or keyword:"mouth" or keyword:"woman")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
母		Mother	{mǔ,mú,wǔ,wú}	母亲	mǔ qīn	mother				mẫu		105	114	deck:current tag:RSH is:suspended (hanzi:母 or keyword:"woman" or keyword:"p.a drop of")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
贯	貫	Pierce	{guàn,wān}	一贯	yī guàn	consistent, constant		hương quán		quán		106	115	deck:current tag:RSH is:suspended (hanzi:贯 or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"mother" or keyword:"eye" or keyword:"woman" or keyword:"shellfish")	8	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 Traditional Traditional-easy-to-learn Traditional-element-shellfish
兄		Elder Brother	xiōng	兄弟	xiōng dì	brothers				huynh		107	116	deck:current tag:RSH is:suspended (hanzi:兄 or keyword:"mouth" or keyword:"youngster")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
克		Overcome	kè	克服	kè fú	to overcome (hardships)		khắc phục		khắc		108	117	deck:current tag:RSH is:suspended (hanzi:克 or keyword:"ten" or keyword:"mouth" or keyword:"elder brother" or keyword:"youngster")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-06 SameSimpTrad
小		Small	xiǎo							tiểu		109	118	deck:current tag:RSH is:suspended (hanzi:小 or keyword:"p.a drop of")	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
少		Few	{shǎo,shào}	多少	duō shǎo	number, amount				thiếu, thiểu		110	119	deck:current tag:RSH is:suspended (hanzi:少 or keyword:"p.a drop of" or keyword:"small")	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
吵		Noisy	chǎo	吵闹	chǎo nào	noisy		sảo náo		sảo		111	120	deck:current tag:RSH is:suspended (hanzi:吵 or keyword:"few" or keyword:"mouth" or keyword:"p.a drop of" or keyword:"small")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
孙	孫	Grandchild	{<span class="tone1">sūn</span>,<span class="tone4">xùn</span>}<!--{sun,xun}-->	孙女	sūn nǚ	granddaughter				tôn		112	121	deck:current tag:RSH is:suspended (hanzi:孙 or keyword:"child" or keyword:"p.a drop of" or keyword:"small")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional
大		Large	{<span class="tone4">dà</span>,<span class="tone4">dài</span>,<span class="tone4">tài</span>}<!--{da,dai,tai}-->							đại		113	122	deck:current tag:RSH is:suspended (hanzi:大)	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
尖		Tip (n.)	jiān	脚尖	jiǎo jiān	tiptoe				tiêm		114	123	deck:current tag:RSH is:suspended (hanzi:尖 or keyword:"p.a drop of" or keyword:"small" or keyword:"large")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
夕		Evening	{xī,xì}	七夕	qī xī	thất tịch				tịch		115	124	deck:current tag:RSH is:suspended (hanzi:夕 or keyword:"month")	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
多		Many	duō							đa		116	125	deck:current tag:RSH is:suspended (hanzi:多 or keyword:"month" or keyword:"evening")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
够	夠	Enough	gòu	能够	néng gòu	to be capable of				câu, cú		117	126	deck:current tag:RSH is:suspended (hanzi:够 or keyword:"p.bound up" or keyword:"mouth" or keyword:"sentence" or keyword:"month" or keyword:"evening" or keyword:"many")	11	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional
外		Outside	wài	外面	wài mian	outside				ngoại		118	127	deck:current tag:RSH is:suspended (hanzi:外 or keyword:"month" or keyword:"evening" or keyword:"divination" or keyword:"p.a drop of" or keyword:"p.walking stick")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
名		Name (n.)	<span class="tone2">míng</span><!--ming-->	有名	yǒu míng	famous				danh		119	128	deck:current tag:RSH is:suspended (hanzi:名 or keyword:"month" or keyword:"mouth" or keyword:"evening")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
罗	羅	Silk Gauze	{luō,luó,luo}					thiên la địa võng		la		120	129	deck:current tag:RSH is:suspended (hanzi:罗 or keyword:"net" or keyword:"month" or keyword:"p.hood" or keyword:"evening" or keyword:"p.sheaf")	8	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional
厂	廠	Factory	{chǎng,hàn,ān}	工厂	gōng chǎng	factory				xưởng		121	130	deck:current tag:RSH is:suspended (hanzi:厂)	2	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional
厅	廳	Hall	tīng	大厅	dà tīng	hall				sảnh		122	131	deck:current tag:RSH is:suspended (hanzi:厅 or keyword:"fourth" or keyword:"factory")	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional
厉	厲	Stern	lì	厉害	lì hai	awesome,&nbsp;ferocious				lệ		123	132	deck:current tag:RSH is:suspended (hanzi:厉 or keyword:"p.bound up" or keyword:"one" or keyword:"factory" or keyword:"ten thousand")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 Traditional Traditional-easy-to-learn Traditional-element-ten-thousand
厚		Thick	hòu	仁厚	rén hòu	kindhearted		hậu vị, phúc hậu		hậu		124	133	deck:current tag:RSH is:suspended (hanzi:厚 or keyword:"child" or keyword:"factory" or keyword:"day")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
石		Stone	{shí,dàn}	化石	huà shí	fossil				thạch		125	134	deck:current tag:RSH is:suspended (hanzi:石 or keyword:"mouth" or keyword:"factory")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
砂		Gravel	shā	砂纸	shā zhǐ	sand paper				sa		126	135	deck:current tag:RSH is:suspended (hanzi:砂 or keyword:"mouth" or keyword:"factory" or keyword:"p.a drop of" or keyword:"small" or keyword:"few" or keyword:"stone")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
妙		Wonderful	miào	奇妙	qí miào	wonderful				diệu		127	136	deck:current tag:RSH is:suspended (hanzi:妙 or keyword:"few" or keyword:"woman" or keyword:"p.a drop of" or keyword:"small")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
肖		Resemble	{xiào,xiāo}	肖像	xiào xiàng	portrait (painting, photo)		bất tiếu		tiêu		128	137	deck:current tag:RSH is:suspended (hanzi:肖 or keyword:"month" or keyword:"p.a drop of" or keyword:"small")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
削		Peel (v.)	{xuē,xiāo}	刀削面	dāo xiāo miàn	knife-shaved noodles				tước		129	138	deck:current tag:RSH is:suspended (hanzi:削 or keyword:"sword" or keyword:"month" or keyword:"p.a drop of" or keyword:"small" or keyword:"resemble")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
光		Ray	guāng	阳光	yáng guāng	sunshine				quang		130	139	deck:current tag:RSH is:suspended (hanzi:光 or keyword:"p.a drop of" or keyword:"small" or keyword:"youngster")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
太		Overly	<span class="tone4">tài</span><!--tai-->	太阳	tài yáng	sun				thái		131	140	deck:current tag:RSH is:suspended (hanzi:太 or keyword:"large" or keyword:"p.a drop of")	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
省		Economize	{shěng,xǐng,xiǎn}	省钱	shěng qián	to save money		tiển kiệm		tiển, tỉnh		132	141	deck:current tag:RSH is:suspended (hanzi:省 or keyword:"few" or keyword:"p.a drop of" or keyword:"small" or keyword:"eye")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
奇		Strange	{qí,jī}	神奇	shén qí	magical				kì		133	142	deck:current tag:RSH is:suspended (hanzi:奇 or keyword:"fourth" or keyword:"mouth" or keyword:"can" or keyword:"large")	8	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-07 SameSimpTrad
川		Stream	chuān	四川	Sì chuān	Sichuan (Province)				xuyên		134	143	deck:current tag:RSH is:suspended (hanzi:川)	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
州		State	zhōu							châu		135	144	deck:current tag:RSH is:suspended (hanzi:州 or keyword:"stream" or keyword:"p.a drop of")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
顺	順	Obey	shùn	顺利	shùn lì	smoothly				thuận		136	145	deck:current tag:RSH is:suspended (hanzi:顺 or keyword:"one" or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"stream" or keyword:"eye" or keyword:"page" or keyword:"shellfish")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 Traditional Traditional-easy-to-learn Traditional-element-shellfish
水		Water	shuǐ	水平	shuǐ píng	level				thuỷ		137	146	deck:current tag:RSH is:suspended (hanzi:水)	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
永		Eternity	<span class="tone3">yǒng</span><!--yong-->	永远	yǒng yuǎn	eternal				vĩnh		138	147	deck:current tag:RSH is:suspended (hanzi:永 or keyword:"water" or keyword:"p.a drop of")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
脉	脈	Blood Vessels	{mài,mò}	动脉	dòng mài	artery				mạch		139	148	deck:current tag:RSH is:suspended (hanzi:脉 or keyword:"month" or keyword:"water" or keyword:"p.a drop of" or keyword:"eternity")	9	RSH RSH1 RSH1-08 Traditional
求		Request (v.)	qiú	要球	yāo qiú	to request				cầu		140	149	deck:current tag:RSH is:suspended (hanzi:求 or keyword:"one" or keyword:"water" or keyword:"p.a drop of")	7	RSH RSH1 RSH1-08 SameSimpTrad
泉		Spring (of water)	quán	温泉	wēn quán	hot spring		lâm tuyền		tuyền		141	150	deck:current tag:RSH is:suspended (hanzi:泉 or keyword:"day" or keyword:"white" or keyword:"water" or keyword:"p.a drop of")	9	RSH RSH1 RSH1-08 SameSimpTrad
原		Flatlands	{yuán,yuàn}	原来	yuán lái	<span style="color: rgb(42, 50, 53);">originally</span>		bình nguyên		nguyên		142	151	deck:current tag:RSH is:suspended (hanzi:原 or keyword:"factory" or keyword:"day" or keyword:"p.a drop of" or keyword:"spring" or keyword:"water" or keyword:"white")	10	RSH RSH1 RSH1-08 SameSimpTrad
泳		Swim	yǒng	泳池	yǒng chí	swimming pool				vịnh		143	152	deck:current tag:RSH is:suspended (hanzi:泳 or keyword:"eternity" or keyword:"water" or keyword:"p.a drop of")	8	RSH RSH1 RSH1-08 SameSimpTrad
洲		Continent	zhōu	亚洲	Yà zhōu	Asia				châu		144	153	deck:current tag:RSH is:suspended (hanzi:洲 or keyword:"stream" or keyword:"water" or keyword:"p.a drop of" or keyword:"state")	9	RSH RSH1 RSH1-08 SameSimpTrad
沼		Marsh	zhǎo	沼泽	<u>zhǎo</u> zé	marsh		chiểu trạch		chiểu		145	154	deck:current tag:RSH is:suspended (hanzi:沼 or keyword:"sword" or keyword:"mouth" or keyword:"water" or keyword:"summon")	8	RSH RSH1 RSH1-08 SameSimpTrad
沙		Sand	{shā,shà,suō}							sa		146	155	deck:current tag:RSH is:suspended (hanzi:沙 or keyword:"few" or keyword:"p.a drop of" or keyword:"water" or keyword:"small")	7	RSH RSH1 RSH1-08 SameSimpTrad
江		Yangtze	jiāng	长江	Cháng Jiāng	Yangtze				giang		147	156	deck:current tag:RSH is:suspended (hanzi:江 or keyword:"work (n.)" or keyword:"water")	6	RSH RSH1 RSH1-08 SameSimpTrad
汁		Juice	{zhī,xié,shī}	果汁	guǒ zhī	fruit juice		quả chấp, nhũ chấp		chấp		148	157	deck:current tag:RSH is:suspended (hanzi:汁 or keyword:"ten" or keyword:"water")	5	RSH RSH1 RSH1-08 SameSimpTrad
潮		Tide	cháo	潮流	cháo liú	tide, trend				triều		149	158	deck:current tag:RSH is:suspended (hanzi:潮 or keyword:"ten" or keyword:"day" or keyword:"p.mist" or keyword:"early" or keyword:"month" or keyword:"water" or keyword:"dynasty")	15	RSH RSH1 RSH1-08 SameSimpTrad
源		Source	yuán	来源	lái yuán	source, origin		bản nguyên, tài nguyên		nguyên		150	159	deck:current tag:RSH is:suspended (hanzi:源 or keyword:"factory" or keyword:"day" or keyword:"p.a drop of" or keyword:"spring" or keyword:"water" or keyword:"white" or keyword:"flatlands")	13	RSH RSH1 RSH1-08 SameSimpTrad
活		Lively	{huó,guō}	活动	huó dòng	to exercise		hoạt động, hoạt khẩu, sinh hoạt		hoạt		151	160	deck:current tag:RSH is:suspended (hanzi:活 or keyword:"ten" or keyword:"thousand" or keyword:"p.a drop of" or keyword:"mouth" or keyword:"tongue" or keyword:"water")	9	RSH RSH1 RSH1-08 SameSimpTrad
消		Extinguish	xiāo	取消	qǔ <u>xiāo</u>	to cancel				tiêu		152	161	deck:current tag:RSH is:suspended (hanzi:消 or keyword:"p.a drop of" or keyword:"month" or keyword:"water" or keyword:"small" or keyword:"resemble")	10	RSH RSH1 RSH1-08 SameSimpTrad
河		River	hé	河南	Hé nán	Henan				hà		153	162	deck:current tag:RSH is:suspended (hanzi:河 or keyword:"fourth" or keyword:"mouth" or keyword:"water" or keyword:"can")	8	RSH RSH1 RSH1-08 SameSimpTrad
鱼	魚	Fish	yú	人鱼	rén yú	mermaid				ngư		154	163	deck:current tag:RSH is:suspended (hanzi:鱼 or keyword:"p.bound up" or keyword:"rice field" or keyword:"one")	8	RSH RSH1 RSH1-08 Traditional Traditional-easy-to-learn Traditional-element-fish
渔	漁	Fishing	yú	渔业	yú yè	fishery				ngư		155	164	deck:current tag:RSH is:suspended (hanzi:渔 or keyword:"p.bound up" or keyword:"rice field" or keyword:"one" or keyword:"water" or keyword:"fish")	11	RSH RSH1 RSH1-08 Traditional Traditional-easy-to-learn Traditional-element-fish
湖		Lake	hú	湖南	Hú nán	Hunan				hồ		156	165	deck:current tag:RSH is:suspended (hanzi:湖 or keyword:"ten" or keyword:"month" or keyword:"mouth" or keyword:"water" or keyword:"ancient")	12	RSH RSH1 RSH1-08 SameSimpTrad
测	測	Fathom (v.)	cè	观测	guān cè	to survey		khám trắc		trắc		157	166	deck:current tag:RSH is:suspended (hanzi:测 or keyword:"sword" or keyword:"p.animal legs" or keyword:"eye" or keyword:"water" or keyword:"rule (n.)" or keyword:"shellfish")	9	RSH RSH1 RSH1-08 Traditional Traditional-easy-to-learn Traditional-element-shellfish
土		Soil	<span class="tone3">tǔ</span><!--tu-->	风土	fēng tǔ	local conditions				thổ		158	167	deck:current tag:RSH is:suspended (hanzi:土)	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
均		Equal	{jūn,yùn}	平均	píng jūn	on average						159	168	deck:current tag:RSH is:suspended (hanzi:均 or keyword:"p.bound up" or keyword:"uniform (adj.)" or keyword:"two" or keyword:"soil" or keyword:"one")	7	RSH RSH1 RSH1-08 SameSimpTrad
肚		Belly	{dù,dǔ}	肚子	dù zi	belly, stomach		đỗ tử		đỗ		160	169	deck:current tag:RSH is:suspended (hanzi:肚 or keyword:"month" or keyword:"soil")	7	RSH RSH1 RSH1-08 SameSimpTrad
尘	塵	Dust	chén	红尘	hóng chén	the world of mortals (Buddhism)		hồng trần		trần		161	170	deck:current tag:RSH is:suspended (hanzi:尘 or keyword:"soil" or keyword:"p.a drop of" or keyword:"small")	6	RSH RSH1 RSH1-08 Traditional
填		Fill in	tián	填写	tián xiě	to fill in a form				điền		162	171	deck:current tag:RSH is:suspended (hanzi:填 or keyword:"ten" or keyword:"one" or keyword:"p.animal legs" or keyword:"eye" or keyword:"p.tool" or keyword:"soil" or keyword:"true" or keyword:"straight")	13	RSH RSH1 RSH1-08 SameSimpTrad
吐		Spit (v.)	{tǔ,tù}	吐露	tǔ lù	to disclose, to reveal		thổ khí, thổ tả		thổ		163	172	deck:current tag:RSH is:suspended (hanzi:吐 or keyword:"mouth" or keyword:"soil")	6	RSH RSH1 RSH1-08 SameSimpTrad
压	壓	Pressure (n.)	{yā,yà}	压力	yālì	pressure		áp chế		áp		164	173	deck:current tag:RSH is:suspended (hanzi:压 or keyword:"factory" or keyword:"p.a drop of" or keyword:"soil")	6	RSH RSH1 RSH1-08 Traditional
p.圭		p.Bricks								khuê		v1p80	174			Primitive RSH RSH1 RSH1-08
哇		Waaah!	{wā,wa}							oa		165	175	deck:current tag:RSH is:suspended (hanzi:哇 or keyword:"mouth" or keyword:"p.bricks" or keyword:"soil")	9	RSH RSH1 RSH1-08 SameSimpTrad
寸		Chinese inch	cùn							thốn		166	176	deck:current tag:RSH is:suspended (hanzi:寸 or keyword:"ten" or keyword:"p.a drop of")	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
封		Seal (v.)	fēng	封建	fēng jiàn	phong kiến		tín phong		phong		167	177	deck:current tag:RSH is:suspended (hanzi:封 or keyword:"ten" or keyword:"chinese inch" or keyword:"p.bricks" or keyword:"soil" or keyword:"p.a drop of")	9	RSH RSH1 RSH1-08 SameSimpTrad
时	時	Time	shí	时间	shí jiān	time, period				thời		168	178	deck:current tag:RSH is:suspended (hanzi:时 or keyword:"ten" or keyword:"chinese inch" or keyword:"day" or keyword:"p.a drop of")	7	RSH RSH1 RSH1-08 Traditional
寺		Buddhist temple	sì	寺院	sì yuàn	temple, monastery				tự		169	179	deck:current tag:RSH is:suspended (hanzi:寺 or keyword:"ten" or keyword:"chinese inch" or keyword:"p.a drop of" or keyword:"soil")	6	RSH RSH1 RSH1-08 SameSimpTrad
火		Fire	{huǒ,huō}							hoả		170	180	deck:current tag:RSH is:suspended (hanzi:火)	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-08 SameSimpTrad
灭	滅	Destroy	miè	消灭	xiāo miè	to annihilate				diệt		171	181	deck:current tag:RSH is:suspended (hanzi:灭 or keyword:"one" or keyword:"fire")	5	RSH RSH1 RSH1-08 Traditional
灰		Ashes	huī	灰色	huī sè	grey (color)		hôi sắc		hôi		172	182	deck:current tag:RSH is:suspended (hanzi:灰 or keyword:"p.by one's side" or keyword:"ten" or keyword:"fire")	6	RSH RSH1 RSH1-08 SameSimpTrad
烦	煩	Vexed	fán	烦恼	fán nǎo	worries				phiền		173	183	deck:current tag:RSH is:suspended (hanzi:烦 or keyword:"one" or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"fire" or keyword:"eye" or keyword:"page" or keyword:"shellfish")	10	RSH RSH1 RSH1-08 Traditional Traditional-easy-to-learn Traditional-element-shellfish
炎		Inflammation	{yán,yàn,tán}	发炎	fā yán	to become inflammed				viêm		174	184	deck:current tag:RSH is:suspended (hanzi:炎 or keyword:"fire")	8	RSH RSH1 RSH1-08 SameSimpTrad
淡		Thin (adj.)	{dàn,tán,yǎn,yàn}	冷淡	lěng dàn	cold, indifferent		lãnh đạm		đạm		175	185	deck:current tag:RSH is:suspended (hanzi:淡 or keyword:"fire" or keyword:"water" or keyword:"inflammation")	11	RSH RSH1 RSH1-08 SameSimpTrad
灯	燈	Lamp	dēng	电灯	diàn dēng	electric light		hoa đăng		đăng		176	186	deck:current tag:RSH is:suspended (hanzi:灯 or keyword:"fourth" or keyword:"fire")	6	RSH RSH1 RSH1-08 Traditional
点	點	Spot (n.)	diǎn	观点	guān diǎn	point of view				điểm		177	187	deck:current tag:RSH is:suspended (hanzi:点 or keyword:"tell fortunes" or keyword:"mouth" or keyword:"p.a drop of" or keyword:"fire" or keyword:"p.walking stick" or keyword:"divination")	9	RSH RSH1 RSH1-08 Traditional
照		Illuminate	zhào	照相机	zhào xiàng jī	camera				chiếu		178	188	deck:current tag:RSH is:suspended (hanzi:照 or keyword:"sword" or keyword:"mouth" or keyword:"day" or keyword:"fire" or keyword:"evident" or keyword:"summon")	13	RSH RSH1 RSH1-08 SameSimpTrad
里	裡	Li	lǐ	这里	zhè lǐ	here				lí		179	189	deck:current tag:RSH is:suspended (hanzi:里 or keyword:"rice field" or keyword:"soil")	7	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-09 Traditional
量		Quantity	{liàng,liáng}	数量	shù liàng	amount, quantity				lượng		180	190	deck:current tag:RSH is:suspended (hanzi:量 or keyword:"one" or keyword:"day" or keyword:"daybreak" or keyword:"li" or keyword:"rice field" or keyword:"soil")	12	RSH RSH1 RSH1-09 SameSimpTrad
埋		Bury	{mái,mán}	埋名	mái míng	to live incognito				mai		181	191	deck:current tag:RSH is:suspended (hanzi:埋 or keyword:"rice field" or keyword:"li" or keyword:"soil")	10	RSH RSH1 RSH1-09 SameSimpTrad
黑		Black	{hēi,hè}	黑色	hēi sè	black				hắc		182	192	deck:current tag:RSH is:suspended (hanzi:黑 or keyword:"p.horns" or keyword:"rice field" or keyword:"fire" or keyword:"li" or keyword:"soil")	12	RSH RSH1 RSH1-09 SameSimpTrad
